Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
24,Non-Travel,Human Resources,21,1,Other,4,Female,5,Laboratory Technician,1,Married,3912,1,Yes,17,1,2,0,33,2,3,32,8,6,4,No
28,Rarely,Sales,11,3,Life Sciences,3,Male,5,Human Resources,1,Single,12602,8,No,21,3,1,0,26,1,2,11,15,14,6,No
54,Rarely,Sales,24,3,Other,2,Female,5,Human Resources,2,Married,3551,2,Yes,11,1,1,0,2,5,2,34,14,3,4,Yes
41,Non-Travel,Human Resources,10,2,Other,1,Male,1,Research Scientist,4,Married,2986,9,No,19,3,2,2,36,2,4,1,16,12,13,No
20,Non-Travel,Sales,28,4,Marketing,4,Female,1,Manager,1,Married,6381,0,No,24,2,1,2,10,0,1,31,12,14,6,No
41,Frequently,Human Resources,18,1,Life Sciences,4,Female,2,Research Scientist,2,Divorced,13549,4,Yes,24,3,3,0,9,2,2,15,5,12,17,No
39,Frequently,Research & Development,23,1,Life Sciences,4,Female,1,Research Scientist,3,Single,12337,6,No,10,4,4,0,16,5,4,32,8,2,1,No
40,Frequently,Sales,18,3,Medical,3,Male,3,Human Resources,2,Single,1468,8,Yes,22,1,4,2,16,1,3,19,9,3,15,No
47,Non-Travel,Research & Development,9,2,Marketing,1,Female,1,Research Scientist,4,Married,3064,1,Yes,16,3,1,1,20,3,2,3,11,0,0,No
46,Frequently,Human Resources,2,2,Technical Degree,1,Male,5,Human Resources,2,Married,9070,1,No,15,3,2,2,18,2,3,15,11,14,0,No
24,Non-Travel,Human Resources,26,2,Technical Degree,1,Female,4,Sales Executive,4,Single,16764,3,Yes,22,3,2,1,0,4,4,4,12,2,8,No
46,Rarely,Sales,25,2,Medical,1,Male,2,Sales Executive,1,Divorced,9110,2,No,24,1,1,2,35,4,1,2,15,7,5,Yes
28,Rarely,Research & Development,14,4,Technical Degree,2,Female,3,Manager,3,Married,18532,7,Yes,24,3,4,1,25,0,3,21,4,4,16,Yes
23,Frequently,Research & Development,11,4,Medical,3,Male,1,Human Resources,4,Divorced,10909,7,No,19,3,3,0,29,0,1,29,6,3,8,No
22,Non-Travel,Human Resources,8,3,Other,1,Female,4,Manager,3,Single,16303,0,Yes,10,3,4,1,30,5,4,34,19,5,13,Yes
58,Frequently,Human Resources,20,4,Technical Degree,2,Female,5,Manager,4,Single,19601,6,No,16,4,2,2,27,4,4,20,12,0,13,Yes
24,Rarely,Sales,10,2,Technical Degree,2,Male,5,Sales Executive,4,Divorced,5315,1,No,17,3,4,1,13,3,3,6,1,10,8,No
57,Non-Travel,Human Resources,23,2,Technical Degree,4,Female,1,Manager,3,Married,17482,6,Yes,10,2,1,1,0,5,4,32,17,6,19,No
45,Rarely,Sales,15,2,Medical,3,Male,5,Manager,2,Divorced,15430,2,Yes,14,4,1,1,9,5,1,15,16,2,13,No
29,Rarely,Human Resources,13,3,Other,2,Female,5,Sales Executive,3,Married,11401,5,Yes,20,4,3,0,7,0,2,14,2,6,17,No
24,Frequently,Sales,18,3,Medical,4,Female,2,Laboratory Technician,4,Single,15175,1,Yes,12,4,2,2,0,5,3,34,6,11,12,Yes
32,Non-Travel,Sales,8,4,Marketing,2,Male,1,Sales Executive,3,Married,5925,8,Yes,12,1,2,0,7,1,4,16,16,8,18,No
43,Rarely,Human Resources,20,4,Life Sciences,4,Female,3,Research Scientist,1,Married,14690,4,Yes,16,3,1,1,5,4,2,31,0,9,8,No
27,Non-Travel,Human Resources,26,3,Medical,4,Female,1,Sales Executive,3,Divorced,4194,8,No,20,3,3,1,28,4,1,9,13,2,10,No
46,Rarely,Human Resources,5,4,Medical,3,Female,2,Sales Executive,3,Married,6363,7,No,10,2,1,0,27,3,4,20,2,2,10,Yes
46,Non-Travel,Human Resources,4,4,Life Sciences,2,Female,3,Research Scientist,3,Single,2637,9,No,19,1,1,1,1,2,1,13,18,13,2,No
45,Non-Travel,Human Resources,3,1,Other,2,Male,3,Human Resources,2,Divorced,16221,9,No,12,2,1,0,3,1,2,2,3,4,18,No
51,Non-Travel,Human Resources,1,2,Other,2,Male,4,Human Resources,1,Divorced,14182,6,No,24,3,4,1,29,4,1,3,17,14,15,No
40,Frequently,Sales,2,1,Technical Degree,3,Male,1,Human Resources,2,Divorced,5681,2,Yes,23,4,2,1,36,5,1,1,5,13,9,Yes
33,Frequently,Human Resources,26,4,Technical Degree,4,Male,3,Manager,3,Married,7563,7,Yes,11,4,3,2,23,0,3,3,16,7,16,No
53,Non-Travel,Human Resources,25,4,Medical,4,Female,3,Research Scientist,2,Single,10967,3,Yes,24,4,3,0,21,2,2,29,8,5,2,No
38,Rarely,Sales,23,1,Marketing,4,Male,3,Sales Executive,4,Single,2920,2,No,16,1,2,1,11,0,3,30,10,4,6,No
45,Rarely,Human Resources,25,4,Other,3,Male,1,Research Scientist,2,Divorced,8276,1,No,17,2,3,1,28,3,2,25,3,9,2,No
22,Rarely,Human Resources,9,2,Life Sciences,4,Male,5,Human Resources,2,Married,8564,1,Yes,21,2,2,1,22,0,1,3,2,14,5,No
35,Rarely,Sales,15,3,Medical,1,Male,4,Manager,4,Married,14231,7,Yes,20,2,4,1,2,1,1,19,5,3,15,No
31,Rarely,Human Resources,20,4,Medical,1,Male,4,Laboratory Technician,1,Single,10145,5,Yes,19,3,4,0,28,5,1,1,14,12,0,Yes
33,Rarely,Sales,10,4,Medical,4,Female,1,Human Resources,2,Married,10431,4,Yes,20,4,4,1,23,1,2,5,6,0,3,No
27,Non-Travel,Research & Development,11,1,Life Sciences,2,Male,2,Manager,4,Single,9001,5,Yes,13,2,4,2,2,3,4,23,2,12,9,No
19,Frequently,Research & Development,6,2,Life Sciences,3,Male,4,Sales Executive,3,Married,3803,8,Yes,10,1,3,0,6,0,1,21,18,8,19,Yes
24,Non-Travel,Research & Development,22,4,Medical,1,Female,3,Human Resources,2,Divorced,8464,1,Yes,22,3,1,1,30,4,3,15,3,2,6,No
33,Non-Travel,Sales,29,4,Life Sciences,4,Male,5,Human Resources,4,Divorced,5799,8,No,18,1,3,2,5,1,3,27,0,0,10,No
25,Rarely,Sales,18,1,Life Sciences,3,Male,5,Sales Executive,1,Married,8446,0,No,17,4,1,2,14,0,2,33,8,2,2,No
54,Frequently,Sales,13,2,Other,4,Female,4,Sales Executive,3,Single,1998,2,No,11,2,1,2,25,4,1,0,4,6,6,Yes
55,Rarely,Human Resources,28,3,Other,3,Female,2,Manager,2,Single,17220,6,Yes,13,3,4,1,19,3,1,32,12,12,19,Yes
22,Non-Travel,Sales,2,3,Other,4,Male,3,Manager,1,Married,17652,2,Yes,23,1,2,2,28,0,3,8,7,8,11,No
20,Frequently,Research & Development,14,1,Other,1,Male,5,Research Scientist,4,Divorced,9878,8,Yes,24,4,1,2,6,1,1,4,10,1,2,Yes
36,Rarely,Human Resources,11,2,Other,4,Male,1,Laboratory Technician,1,Married,4412,6,Yes,13,2,4,2,27,2,4,34,15,12,19,No
58,Frequently,Sales,25,2,Technical Degree,3,Female,1,Laboratory Technician,3,Married,16577,6,Yes,16,1,2,1,14,5,4,14,3,1,15,No
42,Non-Travel,Research & Development,6,4,Technical Degree,1,Female,5,Research Scientist,3,Married,10094,3,No,16,3,2,1,7,1,3,8,12,2,4,No
31,Rarely,Human Resources,23,4,Technical Degree,2,Female,1,Sales Executive,3,Single,7276,0,Yes,10,3,4,0,7,5,2,16,0,10,9,No
53,Frequently,Human Resources,19,4,Technical Degree,3,Male,5,Sales Executive,2,Married,4742,7,No,19,4,1,0,32,3,1,23,11,4,4,No
27,Non-Travel,Research & Development,12,4,Life Sciences,1,Male,2,Laboratory Technician,2,Divorced,6905,6,No,15,2,1,2,2,3,4,4,5,0,5,No
59,Frequently,Human Resources,5,4,Other,4,Male,1,Research Scientist,2,Single,10966,9,No,10,4,3,2,20,4,1,21,15,5,0,No
41,Rarely,Research & Development,6,1,Marketing,4,Female,5,Sales Executive,3,Married,6892,5,Yes,18,2,3,0,16,5,4,24,9,12,16,Yes
41,Non-Travel,Sales,16,1,Medical,4,Female,1,Human Resources,1,Married,16115,0,No,15,1,3,1,13,0,3,5,8,7,16,No
54,Frequently,Human Resources,16,3,Life Sciences,3,Male,3,Laboratory Technician,3,Married,14281,1,Yes,16,4,2,1,36,5,3,25,10,13,2,Yes
58,Frequently,Human Resources,13,3,Technical Degree,4,Male,1,Research Scientist,4,Divorced,2299,9,No,13,1,3,1,6,1,3,20,19,5,17,No
27,Rarely,Research & Development,28,2,Other,1,Male,4,Sales Executive,1,Single,8089,3,Yes,18,4,4,2,20,1,4,12,5,5,5,No
38,Rarely,Research & Development,14,2,Other,1,Female,3,Laboratory Technician,1,Divorced,8796,1,Yes,18,2,1,0,12,5,4,14,14,12,8,No
25,Frequently,Research & Development,22,3,Life Sciences,2,Male,3,Human Resources,1,Married,1375,9,Yes,16,1,2,2,26,2,4,7,14,11,10,No
19,Frequently,Human Resources,8,3,Technical Degree,3,Female,3,Laboratory Technician,4,Single,17246,6,Yes,24,1,1,1,32,2,2,26,5,0,3,No
54,Frequently,Research & Development,13,3,Technical Degree,2,Female,1,Research Scientist,3,Married,19820,6,Yes,15,2,1,1,34,3,2,3,3,11,16,No
56,Rarely,Human Resources,23,1,Medical,4,Female,5,Manager,3,Married,6702,7,No,14,1,2,2,0,4,3,3,16,9,10,No
57,Frequently,Research & Development,3,4,Other,1,Female,1,Sales Executive,3,Single,5270,8,No,15,3,1,0,6,1,3,15,9,1,12,No
22,Non-Travel,Human Resources,21,4,Marketing,2,Male,1,Laboratory Technician,4,Divorced,7967,7,No,15,4,1,1,16,5,2,31,13,4,8,No
54,Non-Travel,Human Resources,20,1,Technical Degree,4,Male,5,Research Scientist,2,Single,9734,1,Yes,11,3,3,2,7,4,3,0,18,11,5,No
18,Rarely,Sales,2,3,Other,3,Male,2,Sales Executive,4,Single,19274,6,No,17,1,4,0,31,3,3,16,18,11,13,No
56,Non-Travel,Sales,11,1,Marketing,2,Female,3,Research Scientist,3,Single,4086,2,No,12,1,4,0,0,1,3,8,12,10,2,Yes
32,Non-Travel,Research & Development,20,4,Marketing,1,Female,5,Sales Executive,3,Divorced,10893,6,No,19,2,3,2,18,5,3,15,12,11,15,No
46,Rarely,Sales,23,2,Technical Degree,2,Female,3,Manager,2,Divorced,15614,5,No,17,1,2,1,17,0,1,1,5,12,18,Yes
25,Frequently,Sales,21,3,Medical,3,Male,4,Laboratory Technician,1,Married,4359,6,Yes,12,1,4,0,10,4,2,19,13,14,8,No
34,Rarely,Research & Development,16,1,Other,4,Female,2,Manager,3,Single,18473,0,Yes,14,2,2,2,25,5,3,13,15,2,13,No
40,Rarely,Sales,2,4,Technical Degree,3,Female,3,Human Resources,4,Single,4065,2,No,13,2,1,2,3,4,1,6,0,11,4,No
57,Frequently,Human Resources,3,3,Technical Degree,2,Male,1,Human Resources,1,Married,14068,2,No,20,2,3,0,35,2,2,16,14,4,17,No
43,Non-Travel,Research & Development,13,1,Life Sciences,1,Female,4,Research Scientist,3,Married,9985,2,No,23,2,1,0,29,3,3,14,6,10,2,No
41,Non-Travel,Research & Development,10,1,Technical Degree,2,Female,1,Sales Executive,1,Single,18486,0,Yes,17,1,2,1,33,4,1,14,1,6,5,No
19,Frequently,Sales,13,3,Medical,2,Male,1,Laboratory Technician,2,Single,13820,8,Yes,21,1,1,0,19,4,4,5,8,13,14,No
46,Non-Travel,Human Resources,8,2,Technical Degree,1,Male,2,Manager,2,Single,18373,1,Yes,16,1,3,2,27,1,1,13,14,3,9,No
47,Frequently,Research & Development,23,2,Other,2,Female,4,Research Scientist,4,Divorced,10843,4,Yes,13,3,4,1,31,2,3,8,9,3,10,No
36,Rarely,Sales,2,1,Medical,2,Female,4,Human Resources,4,Single,6767,1,No,20,2,1,1,35,4,4,33,6,14,3,Yes
53,Non-Travel,Sales,19,1,Life Sciences,4,Female,4,Laboratory Technician,3,Married,13495,9,No,16,4,3,2,24,4,3,6,19,9,2,No
54,Rarely,Sales,6,1,Life Sciences,4,Male,3,Research Scientist,2,Married,13907,7,No,11,3,2,2,35,1,3,1,8,14,0,Yes
50,Frequently,Human Resources,12,2,Medical,4,Male,4,Manager,3,Single,13076,0,Yes,16,4,2,2,25,4,3,30,15,4,16,No
47,Rarely,Human Resources,18,4,Life Sciences,1,Male,3,Manager,2,Married,8108,7,Yes,17,1,4,0,7,0,1,10,9,2,5,No
18,Non-Travel,Sales,4,3,Life Sciences,1,Male,4,Laboratory Technician,2,Divorced,12885,8,Yes,24,3,1,0,30,0,2,23,6,7,11,No
51,Non-Travel,Human Resources,18,4,Technical Degree,2,Male,2,Sales Executive,1,Single,12419,5,Yes,14,4,4,2,29,0,2,28,18,2,14,No
19,Rarely,Sales,15,3,Life Sciences,4,Male,2,Research Scientist,4,Divorced,1113,4,Yes,14,1,4,0,30,3,3,30,9,3,17,Yes
22,Rarely,Sales,5,3,Life Sciences,1,Female,1,Manager,1,Divorced,6084,9,Yes,13,3,3,0,26,2,3,26,0,11,3,No
45,Frequently,Research & Development,14,2,Technical Degree,1,Female,3,Research Scientist,1,Single,7566,1,Yes,11,1,2,1,39,0,1,7,11,11,16,No
26,Rarely,Human Resources,27,4,Medical,1,Female,5,Laboratory Technician,4,Single,13279,0,No,23,4,2,1,26,2,3,0,1,14,9,No
35,Rarely,Human Resources,12,2,Other,2,Female,3,Manager,2,Single,4904,6,No,20,1,4,2,12,1,1,10,4,1,6,No
56,Rarely,Research & Development,4,3,Marketing,4,Female,5,Manager,3,Married,2693,0,Yes,23,4,4,0,21,4,3,16,7,14,1,No
38,Non-Travel,Research & Development,28,1,Medical,1,Male,1,Laboratory Technician,4,Divorced,17490,3,Yes,19,1,3,1,21,2,1,28,12,4,9,No
20,Non-Travel,Human Resources,28,2,Life Sciences,3,Female,4,Manager,1,Married,12336,3,No,23,4,1,0,23,5,1,17,0,9,1,Yes
37,Rarely,Human Resources,23,3,Life Sciences,1,Male,3,Human Resources,1,Single,15012,8,Yes,15,3,2,2,12,0,3,22,15,10,6,Yes
50,Rarely,Research & Development,10,2,Medical,3,Male,5,Research Scientist,4,Married,19669,3,No,10,2,2,2,39,0,2,0,19,0,9,Yes
41,Rarely,Sales,29,2,Technical Degree,2,Male,5,Manager,1,Married,5533,1,No,11,4,1,1,1,3,4,20,4,5,15,Yes
22,Non-Travel,Human Resources,17,1,Marketing,2,Male,1,Human Resources,4,Married,16990,9,Yes,14,1,2,1,11,2,4,23,10,0,9,No
58,Frequently,Human Resources,11,1,Life Sciences,1,Female,5,Human Resources,4,Divorced,9822,8,No,21,3,1,2,36,3,1,24,4,2,8,No
28,Non-Travel,Research & Development,8,1,Other,2,Female,3,Laboratory Technician,1,Single,11041,5,No,19,2,3,0,24,2,2,34,12,11,19,No
26,Frequently,Sales,8,3,Technical Degree,2,Male,1,Sales Executive,2,Married,4039,5,Yes,16,3,4,2,2,3,4,30,1,9,19,No
56,Frequently,Sales,3,1,Technical Degree,4,Male,3,Sales Executive,4,Single,17462,7,Yes,23,4,4,2,32,4,2,6,16,2,1,No
40,Rarely,Sales,21,3,Life Sciences,1,Male,1,Laboratory Technician,3,Single,16201,4,No,24,2,2,1,28,5,3,9,8,6,17,No
40,Rarely,Human Resources,11,1,Medical,1,Female,3,Manager,1,Married,16263,2,No,20,3,4,1,35,4,4,20,12,1,9,Yes
21,Frequently,Human Resources,19,3,Marketing,4,Male,3,Human Resources,2,Single,8699,7,No,17,1,2,0,38,5,1,26,11,1,17,No
33,Non-Travel,Sales,1,4,Technical Degree,2,Male,1,Human Resources,2,Married,2191,7,Yes,21,4,4,0,38,5,1,10,13,8,14,Yes
56,Non-Travel,Sales,1,2,Marketing,2,Male,4,Laboratory Technician,3,Single,2634,1,Yes,15,2,4,0,12,1,4,4,19,2,17,No
56,Frequently,Human Resources,20,4,Marketing,2,Male,4,Sales Executive,2,Divorced,10468,3,No,14,1,3,2,24,1,1,5,4,3,5,No
54,Rarely,Sales,19,1,Life Sciences,2,Male,2,Sales Executive,1,Single,11419,2,Yes,21,2,3,0,26,5,3,15,11,7,5,Yes
59,Frequently,Human Resources,27,2,Life Sciences,3,Male,3,Laboratory Technician,3,Single,6817,0,Yes,24,2,1,2,11,5,4,11,9,14,16,Yes
21,Non-Travel,Research & Development,13,3,Life Sciences,4,Male,3,Research Scientist,4,Single,17741,3,Yes,22,2,3,2,38,5,2,8,9,2,18,No
50,Non-Travel,Human Resources,15,3,Medical,3,Male,5,Manager,1,Divorced,10873,6,No,23,4,2,1,38,5,2,6,17,13,16,No
50,Rarely,Research & Development,27,4,Other,4,Male,4,Manager,2,Single,5349,0,No,15,2,4,0,6,4,3,3,9,7,17,Yes
55,Frequently,Sales,27,1,Marketing,4,Female,3,Manager,1,Divorced,11223,7,No,16,2,2,2,35,0,4,22,12,13,2,No
50,Non-Travel,Human Resources,5,1,Technical Degree,1,Female,1,Research Scientist,1,Married,7903,0,No,24,4,2,0,29,3,4,9,18,3,17,No
30,Non-Travel,Research & Development,8,3,Technical Degree,4,Female,1,Sales Executive,1,Single,8008,9,No,12,3,2,1,11,0,3,7,14,12,2,No
45,Frequently,Research & Development,29,3,Other,2,Male,4,Human Resources,1,Divorced,5403,1,Yes,21,4,2,1,4,1,4,13,8,8,17,Yes
34,Non-Travel,Human Resources,28,4,Marketing,2,Female,1,Human Resources,3,Single,10461,6,Yes,12,2,4,2,22,4,1,0,18,6,5,No
56,Frequently,Sales,26,3,Medical,2,Male,1,Research Scientist,4,Divorced,5363,9,No,24,3,4,2,22,2,2,16,2,9,5,No
18,Non-Travel,Sales,24,4,Other,4,Female,3,Sales Executive,4,Single,16873,2,Yes,11,4,4,2,29,0,2,7,12,7,14,No
27,Frequently,Sales,8,2,Other,2,Male,2,Research Scientist,3,Single,11846,0,Yes,17,4,4,2,18,1,2,2,1,2,2,No
34,Rarely,Human Resources,7,4,Medical,4,Male,5,Laboratory Technician,4,Married,15984,2,Yes,10,4,1,0,27,4,3,13,19,6,13,No
34,Non-Travel,Research & Development,12,3,Medical,2,Female,1,Manager,4,Single,14482,0,Yes,21,2,4,2,33,4,3,12,1,4,1,No
35,Frequently,Research & Development,16,3,Life Sciences,1,Female,5,Laboratory Technician,2,Single,15714,1,Yes,15,4,1,2,31,4,2,10,0,11,6,No
29,Rarely,Human Resources,20,1,Marketing,3,Male,5,Laboratory Technician,3,Single,8169,5,No,22,1,1,1,22,3,2,29,12,0,15,No
20,Frequently,Human Resources,22,2,Technical Degree,3,Male,3,Manager,2,Single,19255,1,No,16,3,3,1,14,2,3,0,8,1,4,No
55,Frequently,Sales,2,1,Life Sciences,4,Male,2,Research Scientist,2,Single,15860,0,No,21,3,2,1,14,2,2,32,9,0,14,No
28,Rarely,Research & Development,19,3,Life Sciences,2,Female,3,Human Resources,1,Married,10388,9,No,21,2,4,1,16,4,2,14,15,6,0,No
50,Rarely,Human Resources,19,1,Medical,2,Male,5,Human Resources,2,Married,4841,4,Yes,19,2,3,2,21,3,2,13,9,6,10,No
37,Frequently,Sales,22,3,Medical,3,Female,1,Laboratory Technician,4,Married,13721,5,Yes,23,2,3,2,37,1,3,33,16,5,15,No
18,Frequently,Human Resources,5,1,Technical Degree,3,Male,2,Sales Executive,1,Single,10304,2,No,23,4,4,2,5,1,3,18,18,11,15,No
28,Rarely,Human Resources,17,2,Life Sciences,4,Female,5,Research Scientist,4,Single,3137,3,No,17,4,3,2,6,4,2,7,18,9,14,No
38,Frequently,Human Resources,13,2,Medical,4,Male,5,Research Scientist,3,Divorced,17148,3,Yes,14,3,1,0,31,3,3,11,10,5,4,No
39,Frequently,Human Resources,28,3,Other,1,Female,5,Laboratory Technician,4,Divorced,13719,3,No,12,4,2,0,39,0,4,5,12,14,18,No
54,Non-Travel,Sales,25,1,Life Sciences,1,Female,1,Human Resources,4,Divorced,11107,0,Yes,15,2,1,2,35,3,4,13,16,8,17,No
54,Rarely,Human Resources,18,3,Life Sciences,4,Male,2,Human Resources,4,Single,12066,5,Yes,22,1,2,2,19,1,1,12,2,0,13,No
53,Frequently,Sales,24,2,Technical Degree,4,Male,1,Human Resources,2,Married,3568,5,No,22,3,2,0,37,3,4,28,19,8,16,No
34,Non-Travel,Sales,26,2,Other,1,Male,3,Sales Executive,4,Single,7033,7,No,21,3,2,0,17,3,1,25,9,11,5,No
40,Frequently,Human Resources,26,1,Technical Degree,2,Female,2,Laboratory Technician,1,Single,18245,4,Yes,23,1,3,0,4,3,2,1,6,10,5,No
33,Rarely,Human Resources,4,1,Medical,1,Female,3,Research Scientist,1,Single,2769,4,No,19,1,2,2,6,1,4,2,18,9,7,No
22,Rarely,Research & Development,16,4,Technical Degree,4,Male,4,Research Scientist,4,Married,2327,0,Yes,12,1,3,1,8,5,1,30,16,12,15,No
43,Rarely,Human Resources,12,2,Marketing,1,Male,3,Human Resources,1,Single,2310,1,No,11,1,2,0,15,2,3,18,4,11,9,Yes
23,Rarely,Sales,2,3,Medical,3,Male,5,Sales Executive,3,Single,12273,6,Yes,22,2,4,1,1,4,1,18,8,5,0,Yes
31,Non-Travel,Sales,3,1,Marketing,2,Female,1,Human Resources,2,Married,8334,0,No,20,1,3,2,22,3,2,31,4,2,17,No
25,Rarely,Research & Development,17,3,Technical Degree,4,Male,3,Human Resources,3,Divorced,16480,8,No,17,4,4,2,23,3,4,2,15,11,9,No
24,Rarely,Sales,10,3,Marketing,1,Female,1,Research Scientist,4,Divorced,2119,2,Yes,11,1,2,2,17,3,2,21,11,6,18,No
42,Rarely,Research & Development,24,4,Medical,4,Female,4,Sales Executive,3,Single,7360,8,Yes,22,4,2,2,28,5,3,34,14,4,7,No
55,Frequently,Research & Development,22,1,Life Sciences,2,Male,5,Manager,1,Married,11629,9,Yes,11,4,2,2,39,1,2,31,17,12,10,No
30,Frequently,Human Resources,29,2,Technical Degree,2,Male,3,Human Resources,2,Single,16489,6,No,15,2,2,2,16,1,2,9,13,14,13,No
52,Non-Travel,Sales,22,4,Life Sciences,1,Male,4,Human Resources,3,Single,14442,3,Yes,15,4,2,1,32,2,3,13,17,2,17,No
24,Frequently,Human Resources,1,1,Life Sciences,2,Male,3,Research Scientist,3,Married,19698,7,Yes,14,1,3,2,10,3,2,18,5,0,13,No
22,Frequently,Research & Development,16,2,Life Sciences,1,Female,3,Research Scientist,4,Married,18852,4,Yes,13,1,1,0,36,4,4,18,0,6,8,No
57,Rarely,Research & Development,4,1,Medical,4,Female,5,Manager,4,Single,12390,3,No,13,3,3,1,37,4,4,19,19,1,16,Yes
54,Frequently,Sales,8,4,Technical Degree,1,Female,3,Manager,4,Single,19083,9,No,17,4,1,0,11,5,4,5,0,4,12,No
39,Non-Travel,Sales,15,4,Medical,4,Female,1,Manager,4,Divorced,19471,5,Yes,18,4,2,1,18,4,1,31,8,7,3,No
55,Frequently,Human Resources,24,2,Marketing,2,Female,5,Laboratory Technician,3,Married,15396,2,No,18,4,2,1,22,4,3,28,3,0,14,No
40,Rarely,Sales,11,3,Marketing,4,Male,1,Sales Executive,4,Divorced,16154,8,No,16,3,1,0,39,1,2,21,7,10,7,Yes
22,Non-Travel,Human Resources,25,2,Medical,2,Female,2,Manager,2,Single,8583,0,Yes,24,3,2,0,10,4,2,1,1,9,8,No
22,Frequently,Research & Development,28,2,Marketing,2,Male,2,Manager,3,Divorced,18352,5,Yes,12,1,3,2,13,0,2,29,9,3,2,No
38,Frequently,Human Resources,21,1,Other,2,Female,2,Human Resources,3,Single,17120,2,No,22,4,2,0,22,4,4,13,4,10,17,No
56,Frequently,Human Resources,8,2,Other,2,Female,1,Laboratory Technician,2,Married,1700,1,No,10,3,3,1,14,0,4,1,17,11,3,No
38,Frequently,Sales,3,3,Medical,3,Female,5,Manager,1,Divorced,12521,5,No,20,4,2,1,3,2,3,27,19,8,4,No
32,Frequently,Human Resources,20,3,Technical Degree,3,Female,2,Sales Executive,1,Married,15016,1,Yes,14,2,4,2,17,0,1,34,15,1,13,No
54,Frequently,Human Resources,14,2,Other,4,Male,3,Research Scientist,1,Divorced,16624,4,No,22,4,4,2,17,0,4,11,12,3,15,No
28,Non-Travel,Human Resources,4,4,Life Sciences,2,Female,3,Manager,4,Single,5862,3,Yes,15,2,3,2,6,3,3,19,18,12,5,No
19,Rarely,Research & Development,12,3,Technical Degree,2,Male,5,Human Resources,3,Married,4656,2,No,20,2,3,2,22,4,4,14,3,1,0,No
54,Frequently,Human Resources,6,2,Life Sciences,3,Male,3,Sales Executive,3,Married,13342,1,Yes,20,2,4,0,14,1,1,28,11,14,19,No
20,Non-Travel,Research & Development,17,3,Marketing,4,Male,2,Human Resources,1,Married,9883,0,No,16,1,3,2,38,1,4,6,14,3,4,No
43,Rarely,Sales,8,1,Technical Degree,1,Male,4,Human Resources,3,Single,12411,8,Yes,11,1,2,0,29,5,3,28,4,0,7,No
40,Non-Travel,Human Resources,20,1,Technical Degree,1,Male,2,Research Scientist,1,Married,16735,4,Yes,24,1,2,2,32,0,1,22,3,11,18,Yes
37,Rarely,Research & Development,12,3,Technical Degree,2,Female,3,Laboratory Technician,2,Single,16568,3,No,10,1,1,0,28,2,4,27,12,9,9,Yes
27,Non-Travel,Research & Development,23,2,Marketing,1,Male,1,Human Resources,2,Single,9366,1,Yes,19,4,1,1,32,5,3,18,16,0,2,No
34,Non-Travel,Human Resources,13,4,Marketing,2,Female,2,Sales Executive,1,Married,19968,0,Yes,22,3,1,0,28,4,4,1,15,6,19,No
38,Non-Travel,Human Resources,8,3,Medical,2,Male,2,Human Resources,4,Divorced,9294,5,Yes,13,1,4,2,1,4,2,15,17,14,15,No
40,Non-Travel,Human Resources,17,1,Life Sciences,2,Male,3,Manager,3,Married,19242,9,Yes,16,2,1,1,10,5,1,27,6,0,18,No
39,Non-Travel,Human Resources,12,4,Life Sciences,4,Female,5,Manager,2,Single,14661,7,Yes,18,4,2,1,6,0,2,14,2,11,16,No
25,Rarely,Research & Development,5,3,Marketing,4,Male,3,Human Resources,1,Divorced,10376,8,Yes,24,3,2,0,22,4,4,27,8,0,14,Yes
27,Rarely,Human Resources,1,1,Technical Degree,1,Female,4,Human Resources,2,Married,17137,2,Yes,23,1,4,2,29,2,3,29,7,4,13,No
25,Non-Travel,Research & Development,12,1,Medical,2,Female,5,Laboratory Technician,3,Divorced,18752,2,Yes,14,1,2,1,12,2,4,12,13,2,7,No
38,Frequently,Research & Development,11,3,Other,1,Female,1,Sales Executive,3,Divorced,6581,9,Yes,10,2,4,2,34,4,1,21,11,11,10,No
32,Non-Travel,Sales,6,2,Other,1,Female,1,Manager,1,Married,18880,4,Yes,22,1,1,1,1,3,4,30,15,14,10,Yes
45,Rarely,Research & Development,15,1,Other,2,Male,1,Sales Executive,3,Single,17137,5,No,20,1,1,1,38,2,4,28,4,2,12,No
58,Non-Travel,Sales,9,4,Life Sciences,4,Male,5,Research Scientist,1,Married,5622,1,Yes,22,2,2,0,34,1,4,13,8,11,5,Yes
44,Non-Travel,Sales,12,3,Technical Degree,4,Female,2,Human Resources,2,Divorced,4044,7,Yes,23,1,1,0,19,2,1,9,13,14,19,No
32,Rarely,Research & Development,9,2,Technical Degree,2,Female,1,Laboratory Technician,2,Divorced,13936,9,No,11,4,3,1,31,1,3,10,4,13,4,No
39,Frequently,Research & Development,18,1,Life Sciences,3,Female,1,Human Resources,2,Divorced,2853,7,Yes,10,1,1,1,10,3,4,8,12,9,1,No
